"4/25/2017 11:23:01 PM",-0.00999 0.02479 0.99969 -0.04657 0.00141 0.08138 
"4/25/2017 11:23:01 PM",-0.00828 0.02345 1.00103 -0.00077 0.00141 0.05848 
"4/25/2017 11:23:01 PM",-0.00706 0.02577 1.00371 -0.00077 0.04721 0.11955 
"4/25/2017 11:23:01 PM",-0.00804 0.02137 1.00115 -0.01603 0.10065 0.04321 
"4/25/2017 11:23:01 PM",-0.01012 0.02174 1.00469 -0.05420 0.00904 0.08138 
"4/25/2017 11:23:01 PM",-0.00914 0.02027 1.00213 -0.04657 0.02431 0.05084 
"4/25/2017 11:23:01 PM",-0.00950 0.02247 1.00481 -0.03893 -0.00622 0.04321 
"4/25/2017 11:23:01 PM",-0.01036 0.02088 1.00542 -0.03130 0.03194 0.02031 
"4/25/2017 11:23:01 PM",-0.00560 0.02101 1.00408 -0.07710 -0.01386 0.07374 
"4/25/2017 11:23:01 PM",-0.00621 0.02015 1.00127 -0.06947 0.05484 0.05848 
"4/25/2017 11:23:01 PM",-0.00499 0.02003 1.00384 -0.00840 0.03194 0.04321 
"4/25/2017 11:23:01 PM",-0.00950 0.02125 1.00201 -0.01603 0.00141 0.02794 
"4/25/2017 11:23:01 PM",-0.00902 0.02406 0.99993 -0.06184 0.09301 0.07374 
"4/25/2017 11:23:01 PM",-0.01109 0.02125 1.00640 -0.02367 0.03958 0.03558 
"4/25/2017 11:23:01 PM",-0.00963 0.02296 1.00152 -0.03893 -0.05203 0.02031 
"4/25/2017 11:23:01 PM",-0.00865 0.02418 1.00432 -0.05420 0.03194 0.11191 
"4/25/2017 11:23:01 PM",-0.00987 0.02467 1.00579 -0.05420 0.00141 0.02794 
"4/25/2017 11:23:01 PM",-0.00767 0.02271 1.00127 -0.00840 0.00141 0.05848 
"4/25/2017 11:23:01 PM",-0.01036 0.02137 0.99920 -0.05420 -0.05966 0.08138 
"4/25/2017 11:23:01 PM",-0.00877 0.01930 1.00030 -0.06947 -0.04439 0.01268 
"4/25/2017 11:23:01 PM",-0.00828 0.01966 1.00347 -0.14580 -0.03676 0.04321 
"4/25/2017 11:23:01 PM",-0.00999 0.02027 1.00286 -0.05420 0.02431 0.05084 
